sentence	aspect	polarity
we ate out in the back patio, which is worth it as it's cool and the music is hear well there.	food	none
we ate out in the back patio, which is worth it as it's cool and the music is hear well there.	misc	none
we ate out in the back patio, which is worth it as it's cool and the music is hear well there.	price	none
the location is perfect.	service	none
the location is perfect.	food	none
the location is perfect.	misc	none
the location is perfect.	price	none
guacamole shrimp appetizer was really great, we both had the fillet, very good, didn't much like the fries that came with, but the fillet was so good, neither of us cared.	service	none
guacamole shrimp appetizer was really great, we both had the fillet, very good, didn't much like the fries that came with, but the fillet was so good, neither of us cared.	misc	none
guacamole shrimp appetizer was really great, we both had the fillet, very good, didn't much like the fries that came with, but the fillet was so good, neither of us cared.	price	none
guacamole shrimp appetizer was really great, we both had the fillet, very good, didn't much like the fries that came with, but the fillet was so good, neither of us cared.	ambience	none
the lunch special is an absolute steal.	service	none
the lunch special is an absolute steal.	food	none
the lunch special is an absolute steal.	misc	none
the lunch special is an absolute steal.	ambience	none
this food is asian-air fusion.	service	none
this food is asian-air fusion.	misc	none
this food is asian-air fusion.	price	none
this food is asian-air fusion.	ambience	none
nothing fancy but really good food with pretty reasonable price.	service	none
nothing fancy but really good food with pretty reasonable price.	misc	none
nothing fancy but really good food with pretty reasonable price.	ambience	none
the chicken pot pie is exceptional, the cheeseburger huge and delectable, and the service professional wan warm.	misc	none
the chicken pot pie is exceptional, the cheeseburger huge and delectable, and the service professional wan warm.	price	none
the chicken pot pie is exceptional, the cheeseburger huge and delectable, and the service professional wan warm.	ambience	none
while i quite liked the food and the ambience, i'm not quite sure if it they really deserve it the michelin rating they have displayed so proudly in the window.	service	none
while i quite liked the food and the ambience, i'm not quite sure if it they really deserve it the michelin rating they have displayed so proudly in the window.	misc	none
while i quite liked the food and the ambience, i'm not quite sure if it they really deserve it the michelin rating they have displayed so proudly in the window.	price	none
i'm surprised about some of the bad reviews posted here - i've been to tamarind about 5 or 6 times and always come away extremely satisfied and looking forward to returning.	service	none
i'm surprised about some of the bad reviews posted here - i've been to tamarind about 5 or 6 times and always come away extremely satisfied and looking forward to returning.	food	none
i'm surprised about some of the bad reviews posted here - i've been to tamarind about 5 or 6 times and always come away extremely satisfied and looking forward to returning.	price	none
i'm surprised about some of the bad reviews posted here - i've been to tamarind about 5 or 6 times and always come away extremely satisfied and looking forward to returning.	ambience	none
but on a lazy saturday night, we ended up going.	service	none
but on a lazy saturday night, we ended up going.	food	none
but on a lazy saturday night, we ended up going.	price	none
but on a lazy saturday night, we ended up going.	ambience	none
there are a few italian employees who may not speak the best english but for me that adds to the experience.	food	none
there are a few italian employees who may not speak the best english but for me that adds to the experience.	misc	none
there are a few italian employees who may not speak the best english but for me that adds to the experience.	price	none
there are a few italian employees who may not speak the best english but for me that adds to the experience.	ambience	none
i have never eaten in the restaurant, however, upon reading the reviews i got take out last week.	service	none
i have never eaten in the restaurant, however, upon reading the reviews i got take out last week.	food	none
i have never eaten in the restaurant, however, upon reading the reviews i got take out last week.	price	none
i have never eaten in the restaurant, however, upon reading the reviews i got take out last week.	ambience	none
once for dinner and once for brunch.	service	none
once for dinner and once for brunch.	food	none
once for dinner and once for brunch.	price	none
once for dinner and once for brunch.	ambience	none
i've been to at cafe spice probably 5-8 times, it is probably still the best indian restaurant around union square.	service	none
i've been to at cafe spice probably 5-8 times, it is probably still the best indian restaurant around union square.	food	none
i've been to at cafe spice probably 5-8 times, it is probably still the best indian restaurant around union square.	price	none
i've been to at cafe spice probably 5-8 times, it is probably still the best indian restaurant around union square.	ambience	none
not worth the prices.	service	none
not worth the prices.	food	none
not worth the prices.	misc	none
not worth the prices.	ambience	none
would recommend - perfect for those looking for a place close to grand central.	service	none
would recommend - perfect for those looking for a place close to grand central.	food	none
would recommend - perfect for those looking for a place close to grand central.	price	none
would recommend - perfect for those looking for a place close to grand central.	ambience	none
from the moment you enter till the moment you walk out the friendly and helpful staff was was just fantastic.	food	none
from the moment you enter till the moment you walk out the friendly and helpful staff was was just fantastic.	misc	none
from the moment you enter till the moment you walk out the friendly and helpful staff was was just fantastic.	price	none
from the moment you enter till the moment you walk out the friendly and helpful staff was was just fantastic.	ambience	none
service was good and food is wonderful.	misc	none
service was good and food is wonderful.	price	none
service was good and food is wonderful.	ambience	none
i only have friends.	service	none
i only have friends.	food	none
i only have friends.	price	none
i only have friends.	ambience	none
she gets 10 for her excellent service and advice.	food	none
she gets 10 for her excellent service and advice.	misc	none
she gets 10 for her excellent service and advice.	price	none
she gets 10 for her excellent service and advice.	ambience	none
the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	service	none
the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	misc	none
the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	price	none
being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.	service	none
being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.	misc	none
being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.	price	none
being a fan of spicy ethnic foods, indian included, i made friends with this place long ago.	ambience	none
please save yourself the frustration.	service	none
please save yourself the frustration.	food	none
please save yourself the frustration.	price	none
please save yourself the frustration.	ambience	none
and i say snacking because it really is not set up to be a proper dinner.	service	none
and i say snacking because it really is not set up to be a proper dinner.	food	none
and i say snacking because it really is not set up to be a proper dinner.	misc	none
and i say snacking because it really is not set up to be a proper dinner.	price	none
the quality of food at this restaurant accompanied by fantastic live jazz makes this place a perfect 10!	service	none
the quality of food at this restaurant accompanied by fantastic live jazz makes this place a perfect 10!	misc	none
the quality of food at this restaurant accompanied by fantastic live jazz makes this place a perfect 10!	price	none
i have eaten at saul, many times, the food is always consistently, outrageously good.	service	none
i have eaten at saul, many times, the food is always consistently, outrageously good.	price	none
i have eaten at saul, many times, the food is always consistently, outrageously good.	ambience	none
(always ask the bartender for the seasonal beer!!!	service	none
(always ask the bartender for the seasonal beer!!!	misc	none
(always ask the bartender for the seasonal beer!!!	price	none
(always ask the bartender for the seasonal beer!!!	ambience	none
if your visiting, you'll enjoy the ambiance and the fact that it's in time sq.	service	none
if your visiting, you'll enjoy the ambiance and the fact that it's in time sq.	food	none
if your visiting, you'll enjoy the ambiance and the fact that it's in time sq.	misc	none
if your visiting, you'll enjoy the ambiance and the fact that it's in time sq.	price	none
we were on our way back to nj, and since i am in ny, we figured why not grab some food?	service	none
we were on our way back to nj, and since i am in ny, we figured why not grab some food?	food	none
we were on our way back to nj, and since i am in ny, we figured why not grab some food?	price	none
we were on our way back to nj, and since i am in ny, we figured why not grab some food?	ambience	none
sandwiches tho pricey are over stuffed - can serve 2 persons easily thus cost effective!	service	none
sandwiches tho pricey are over stuffed - can serve 2 persons easily thus cost effective!	food	none
sandwiches tho pricey are over stuffed - can serve 2 persons easily thus cost effective!	misc	none
sandwiches tho pricey are over stuffed - can serve 2 persons easily thus cost effective!	ambience	none
and comparing it to the chinatown restaurants is simply not fair.	service	none
and comparing it to the chinatown restaurants is simply not fair.	food	none
and comparing it to the chinatown restaurants is simply not fair.	price	none
and comparing it to the chinatown restaurants is simply not fair.	ambience	none
service and food is what any one would expect when spending that type of money.	misc	none
service and food is what any one would expect when spending that type of money.	price	none
service and food is what any one would expect when spending that type of money.	ambience	none
love the atmosphere - felt like i was in paris.	service	none
love the atmosphere - felt like i was in paris.	food	none
love the atmosphere - felt like i was in paris.	misc	none
love the atmosphere - felt like i was in paris.	price	none
every course was better than the next.	service	none
every course was better than the next.	misc	none
every course was better than the next.	price	none
every course was better than the next.	ambience	none
not cheap, but not that expensive either.	service	none
not cheap, but not that expensive either.	food	none
not cheap, but not that expensive either.	misc	none
not cheap, but not that expensive either.	ambience	none
the staff is incredibly helpful and attentive.	food	none
the staff is incredibly helpful and attentive.	misc	none
the staff is incredibly helpful and attentive.	price	none
the staff is incredibly helpful and attentive.	ambience	none
if presentation and service is your thing, then this magic show works.	food	none
if presentation and service is your thing, then this magic show works.	misc	none
if presentation and service is your thing, then this magic show works.	price	none
if presentation and service is your thing, then this magic show works.	ambience	none
apparently, the good cook works then.	service	none
apparently, the good cook works then.	misc	none
apparently, the good cook works then.	price	none
apparently, the good cook works then.	ambience	none
i was pleasantly suprised.	service	none
i was pleasantly suprised.	food	none
i was pleasantly suprised.	price	none
i was pleasantly suprised.	ambience	none
the yellowtail was particularly good as well.	service	none
the yellowtail was particularly good as well.	misc	none
the yellowtail was particularly good as well.	price	none
the yellowtail was particularly good as well.	ambience	none
one less manhattanite the better.	service	none
one less manhattanite the better.	food	none
one less manhattanite the better.	price	none
one less manhattanite the better.	ambience	none
everyone is welcomed in as family.	food	none
everyone is welcomed in as family.	misc	none
everyone is welcomed in as family.	price	none
everyone is welcomed in as family.	ambience	none
i ate clams oreganata and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.	service	none
i ate clams oreganata and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.	misc	none
i ate clams oreganata and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.	price	none
i ate clams oreganata and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.	ambience	none
the menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.	service	none
the menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.	misc	none
the menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.	price	none
the menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.	ambience	none
spice is sleek, modern and cool with a menu that will not hurt your wallet.	service	none
spice is sleek, modern and cool with a menu that will not hurt your wallet.	food	none
spice is sleek, modern and cool with a menu that will not hurt your wallet.	misc	none
patroon features a nice cigar bar and has great staff.	food	none
patroon features a nice cigar bar and has great staff.	misc	none
patroon features a nice cigar bar and has great staff.	price	none
hey, i think $2+ for a 5 block walk ain't bad.	service	none
hey, i think $2+ for a 5 block walk ain't bad.	food	none
hey, i think $2+ for a 5 block walk ain't bad.	price	none
hey, i think $2+ for a 5 block walk ain't bad.	ambience	none
very affordable and excellent ambient!	service	none
very affordable and excellent ambient!	food	none
very affordable and excellent ambient!	misc	none
look elsewhere.	service	none
look elsewhere.	food	none
look elsewhere.	price	none
look elsewhere.	ambience	none
more important, the sushi rivals the best in tokyo.	service	none
more important, the sushi rivals the best in tokyo.	misc	none
more important, the sushi rivals the best in tokyo.	price	none
more important, the sushi rivals the best in tokyo.	ambience	none
i have never had cheesecake like this.	service	none
i have never had cheesecake like this.	misc	none
i have never had cheesecake like this.	price	none
i have never had cheesecake like this.	ambience	none
bill a little high, but worth it.	service	none
bill a little high, but worth it.	food	none
bill a little high, but worth it.	misc	none
bill a little high, but worth it.	ambience	none
i seriously doubt i will ever dine at jimmy's bronx, or for that matter, jimmy's uptown, again.	service	none
i seriously doubt i will ever dine at jimmy's bronx, or for that matter, jimmy's uptown, again.	food	none
i seriously doubt i will ever dine at jimmy's bronx, or for that matter, jimmy's uptown, again.	price	none
i seriously doubt i will ever dine at jimmy's bronx, or for that matter, jimmy's uptown, again.	ambience	none
everyone i bring here always loves it.	service	none
everyone i bring here always loves it.	food	none
everyone i bring here always loves it.	price	none
everyone i bring here always loves it.	ambience	none
my co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.	food	none
my co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.	misc	none
my co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.	price	none
my co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.	ambience	none
worth a visit.	service	none
worth a visit.	food	none
worth a visit.	price	none
worth a visit.	ambience	none
a real disappointment.	service	none
a real disappointment.	food	none
a real disappointment.	price	none
a real disappointment.	ambience	none
its a go-to for dates as well as entertaining out of town guests.	service	none
its a go-to for dates as well as entertaining out of town guests.	food	none
its a go-to for dates as well as entertaining out of town guests.	misc	none
its a go-to for dates as well as entertaining out of town guests.	price	none
why do people rave about the ambience.	service	none
why do people rave about the ambience.	food	none
why do people rave about the ambience.	misc	none
why do people rave about the ambience.	price	none
were meeting up with some friends for a drink at lafayette 161 and happened to walk by thai angel famished.	service	none
were meeting up with some friends for a drink at lafayette 161 and happened to walk by thai angel famished.	food	none
were meeting up with some friends for a drink at lafayette 161 and happened to walk by thai angel famished.	price	none
were meeting up with some friends for a drink at lafayette 161 and happened to walk by thai angel famished.	ambience	none
fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.	service	none
fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.	misc	none
fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.	price	none
fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.	ambience	none
great sushi experience.	service	none
great sushi experience.	misc	none
great sushi experience.	price	none
great sushi experience.	ambience	none
if you're looking for a great meal at a decent price, go to del frisco's!	service	none
if you're looking for a great meal at a decent price, go to del frisco's!	misc	none
if you're looking for a great meal at a decent price, go to del frisco's!	ambience	none
they charge $6.00 for rice.	service	none
they charge $6.00 for rice.	food	none
they charge $6.00 for rice.	misc	none
they charge $6.00 for rice.	ambience	none
my steak au poivre was one of the worst i've had.	service	none
my steak au poivre was one of the worst i've had.	misc	none
my steak au poivre was one of the worst i've had.	price	none
my steak au poivre was one of the worst i've had.	ambience	none
on a recent sunday afternoon, a friend and i accidentally found this great restaurant on our way to see the pulitzer prize winning play doubt.	service	none
on a recent sunday afternoon, a friend and i accidentally found this great restaurant on our way to see the pulitzer prize winning play doubt.	food	none
on a recent sunday afternoon, a friend and i accidentally found this great restaurant on our way to see the pulitzer prize winning play doubt.	price	none
on a recent sunday afternoon, a friend and i accidentally found this great restaurant on our way to see the pulitzer prize winning play doubt.	ambience	none
the owner and staff are all japanese as well and that adds to the entire ambiance.	service	none
the owner and staff are all japanese as well and that adds to the entire ambiance.	food	none
the owner and staff are all japanese as well and that adds to the entire ambiance.	misc	none
the owner and staff are all japanese as well and that adds to the entire ambiance.	price	none
try the congee and the donut like deep fried dough they call ow ley soh, a delicious and sweet tasting bread.	service	none
try the congee and the donut like deep fried dough they call ow ley soh, a delicious and sweet tasting bread.	misc	none
try the congee and the donut like deep fried dough they call ow ley soh, a delicious and sweet tasting bread.	price	none
try the congee and the donut like deep fried dough they call ow ley soh, a delicious and sweet tasting bread.	ambience	none
although the tables may be closely situated, the candle light, food quality and service overcompensate.	misc	none
although the tables may be closely situated, the candle light, food quality and service overcompensate.	price	none
the food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).	misc	none
the food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).	price	none
the food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).	ambience	none
from the spectacular caviar to the hospitable staff, i felt like royalty and enjoyed every second of it.	misc	none
from the spectacular caviar to the hospitable staff, i felt like royalty and enjoyed every second of it.	price	none
from the spectacular caviar to the hospitable staff, i felt like royalty and enjoyed every second of it.	ambience	none
i will be going back and heartily recommend it!	service	none
i will be going back and heartily recommend it!	food	none
i will be going back and heartily recommend it!	price	none
i will be going back and heartily recommend it!	ambience	none
would definitely visit again.	service	none
would definitely visit again.	food	none
would definitely visit again.	price	none
would definitely visit again.	ambience	none
definitely worth the trip to battery park city!	service	none
definitely worth the trip to battery park city!	food	none
definitely worth the trip to battery park city!	price	none
definitely worth the trip to battery park city!	ambience	none
perhaps this food is considered extreme to an upper east side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.	service	none
perhaps this food is considered extreme to an upper east side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.	misc	none
perhaps this food is considered extreme to an upper east side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.	price	none
perhaps this food is considered extreme to an upper east side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.	ambience	none
the place was real empty but that was because this was the first sunday they ever opened.	service	none
the place was real empty but that was because this was the first sunday they ever opened.	food	none
the place was real empty but that was because this was the first sunday they ever opened.	misc	none
the place was real empty but that was because this was the first sunday they ever opened.	price	none
this little place definitely exceeded my expectations and you sure get a lot of food for your money.	service	none
this little place definitely exceeded my expectations and you sure get a lot of food for your money.	food	none
this little place definitely exceeded my expectations and you sure get a lot of food for your money.	misc	none
ambience is delightful, service impeccable.	food	none
ambience is delightful, service impeccable.	misc	none
ambience is delightful, service impeccable.	price	none
service was excellent, and the ac worked very well too (thank god, it was hot!).	food	none
service was excellent, and the ac worked very well too (thank god, it was hot!).	misc	none
service was excellent, and the ac worked very well too (thank god, it was hot!).	price	none
tasty but expensive.	service	none
tasty but expensive.	misc	none
tasty but expensive.	ambience	none
you get the sense that the people there care about their restaurant and about your experience and that is very nice.	food	none
you get the sense that the people there care about their restaurant and about your experience and that is very nice.	misc	none
you get the sense that the people there care about their restaurant and about your experience and that is very nice.	price	none
you get the sense that the people there care about their restaurant and about your experience and that is very nice.	ambience	none
both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.	misc	none
both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.	price	none
both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.	ambience	none
so i thought why not change it up a bit.	service	none
so i thought why not change it up a bit.	food	none
so i thought why not change it up a bit.	price	none
so i thought why not change it up a bit.	ambience	none
my friend ordered some of their special sushi rolls which had excellent presentation and tasted great!	service	none
my friend ordered some of their special sushi rolls which had excellent presentation and tasted great!	misc	none
my friend ordered some of their special sushi rolls which had excellent presentation and tasted great!	price	none
my friend ordered some of their special sushi rolls which had excellent presentation and tasted great!	ambience	none
although be warned their dinner menu to sit and take out prices are different.	service	none
although be warned their dinner menu to sit and take out prices are different.	food	none
although be warned their dinner menu to sit and take out prices are different.	misc	none
although be warned their dinner menu to sit and take out prices are different.	ambience	none
the staff was accommodating, the food was absolutely delicious and the place is lovely.	misc	none
the staff was accommodating, the food was absolutely delicious and the place is lovely.	price	none
p.s. please don't tell anyone in my family i eat there.	service	none
p.s. please don't tell anyone in my family i eat there.	food	none
p.s. please don't tell anyone in my family i eat there.	price	none
p.s. please don't tell anyone in my family i eat there.	ambience	none
my picks are:  - scallion pancake (fried with vegetable juice, very special and tasty)  - guizhou chicken  - shredded squid family style (one of my personal favorites)  - sichuan spicy soft shell crab  - shuizhu fish (this one is for hardcore sichuan food fans, i wouldn't recommend to my american friends as it's very spicy.	service	none
my picks are:  - scallion pancake (fried with vegetable juice, very special and tasty)  - guizhou chicken  - shredded squid family style (one of my personal favorites)  - sichuan spicy soft shell crab  - shuizhu fish (this one is for hardcore sichuan food fans, i wouldn't recommend to my american friends as it's very spicy.	misc	none
my picks are:  - scallion pancake (fried with vegetable juice, very special and tasty)  - guizhou chicken  - shredded squid family style (one of my personal favorites)  - sichuan spicy soft shell crab  - shuizhu fish (this one is for hardcore sichuan food fans, i wouldn't recommend to my american friends as it's very spicy.	price	none
my picks are:  - scallion pancake (fried with vegetable juice, very special and tasty)  - guizhou chicken  - shredded squid family style (one of my personal favorites)  - sichuan spicy soft shell crab  - shuizhu fish (this one is for hardcore sichuan food fans, i wouldn't recommend to my american friends as it's very spicy.	ambience	none
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone.	service	none
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone.	misc	none
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone.	price	none
they smell like they stuff them with old canned vegetables like the spinach mushroom calzone.	ambience	none
to celebrate a birthday, three of us went to mare anticipating great food.	service	none
to celebrate a birthday, three of us went to mare anticipating great food.	food	none
to celebrate a birthday, three of us went to mare anticipating great food.	price	none
to celebrate a birthday, three of us went to mare anticipating great food.	ambience	none
there was a great deal for 6 blue point oysters and a beer or glass of wine for $8!	service	none
there was a great deal for 6 blue point oysters and a beer or glass of wine for $8!	food	none
there was a great deal for 6 blue point oysters and a beer or glass of wine for $8!	misc	none
there was a great deal for 6 blue point oysters and a beer or glass of wine for $8!	ambience	none
i really liked the noodle dishes at rice avenue compared to their green curry dish.	service	none
i really liked the noodle dishes at rice avenue compared to their green curry dish.	misc	none
i really liked the noodle dishes at rice avenue compared to their green curry dish.	price	none
i really liked the noodle dishes at rice avenue compared to their green curry dish.	ambience	none
i went to pams with my girlfriend, and i love it.	service	none
i went to pams with my girlfriend, and i love it.	food	none
i went to pams with my girlfriend, and i love it.	price	none
i went to pams with my girlfriend, and i love it.	ambience	none
but for whatever reason, prices are about twice as high.	service	none
but for whatever reason, prices are about twice as high.	food	none
but for whatever reason, prices are about twice as high.	misc	none
but for whatever reason, prices are about twice as high.	ambience	none
i am relatively new to the area and tried pick a bagel on 2nd and was disappointed with the service and i thought the food was overrated and on the pricey side.	ambience	none
great atmosphere and worth every bit.	service	none
great atmosphere and worth every bit.	food	none
great atmosphere and worth every bit.	misc	none
great atmosphere and worth every bit.	price	none
we had a most unpleasant experience at this restaurant.	service	none
we had a most unpleasant experience at this restaurant.	food	none
we had a most unpleasant experience at this restaurant.	price	none
we had a most unpleasant experience at this restaurant.	ambience	none
the spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!	service	none
the spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!	misc	none
the spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!	price	none
the spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!	ambience	none
the staff was knowledgeable and full of personality.	food	none
the staff was knowledgeable and full of personality.	misc	none
the staff was knowledgeable and full of personality.	price	none
the staff was knowledgeable and full of personality.	ambience	none
great staff.	food	none
great staff.	misc	none
great staff.	price	none
great staff.	ambience	none
only complaint would be that at an average cost of $12-$15 per meal, i'd like not to have to worry about finding a seat!	food	none
only complaint would be that at an average cost of $12-$15 per meal, i'd like not to have to worry about finding a seat!	misc	none
only complaint would be that at an average cost of $12-$15 per meal, i'd like not to have to worry about finding a seat!	ambience	none
to finish off such a delightful dinner experience you must have dessert, especially the white chocolate bread pudding with gelato and hot chocolate.	service	none
to finish off such a delightful dinner experience you must have dessert, especially the white chocolate bread pudding with gelato and hot chocolate.	misc	none
to finish off such a delightful dinner experience you must have dessert, especially the white chocolate bread pudding with gelato and hot chocolate.	price	none
to finish off such a delightful dinner experience you must have dessert, especially the white chocolate bread pudding with gelato and hot chocolate.	ambience	none
the banana tower is an amazing dessert as well.	service	none
the banana tower is an amazing dessert as well.	misc	none
the banana tower is an amazing dessert as well.	price	none
the banana tower is an amazing dessert as well.	ambience	none
i went there with my friend last saturday.	service	none
i went there with my friend last saturday.	food	none
i went there with my friend last saturday.	price	none
i went there with my friend last saturday.	ambience	none
excellent atmosphere, delicious dishes good and friendly service.	misc	none
excellent atmosphere, delicious dishes good and friendly service.	price	none
a cool place to hang with your friends for a couple of healthy drinks and desserts.	service	none
a cool place to hang with your friends for a couple of healthy drinks and desserts.	misc	none
a cool place to hang with your friends for a couple of healthy drinks and desserts.	price	none
great vibe, lots of people.	service	none
great vibe, lots of people.	food	none
great vibe, lots of people.	misc	none
great vibe, lots of people.	price	none
i like mamoun's food as well, but side by side, kati rolls just produce tastier food hands down.	service	none
i like mamoun's food as well, but side by side, kati rolls just produce tastier food hands down.	misc	none
i like mamoun's food as well, but side by side, kati rolls just produce tastier food hands down.	price	none
i like mamoun's food as well, but side by side, kati rolls just produce tastier food hands down.	ambience	none
just an odd group.	service	none
just an odd group.	food	none
just an odd group.	price	none
just an odd group.	ambience	none
the service is a bit slow, but harkens back to my years growing up in napoli, italy where things are not rushed and when you sit down for dinner the table is yours all night.	food	none
the service is a bit slow, but harkens back to my years growing up in napoli, italy where things are not rushed and when you sit down for dinner the table is yours all night.	misc	none
the service is a bit slow, but harkens back to my years growing up in napoli, italy where things are not rushed and when you sit down for dinner the table is yours all night.	price	none
the service is a bit slow, but harkens back to my years growing up in napoli, italy where things are not rushed and when you sit down for dinner the table is yours all night.	ambience	none
either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.	service	none
either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.	food	none
either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.	misc	none
either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.	price	none
it is not consistent.	service	none
it is not consistent.	food	none
it is not consistent.	price	none
it is not consistent.	ambience	none
but that wasn't the icing on the cake: a tiramisu that resembled nothing i have ever had.	service	none
but that wasn't the icing on the cake: a tiramisu that resembled nothing i have ever had.	misc	none
but that wasn't the icing on the cake: a tiramisu that resembled nothing i have ever had.	price	none
but that wasn't the icing on the cake: a tiramisu that resembled nothing i have ever had.	ambience	none
great food and the prices are very reasonable.	service	none
great food and the prices are very reasonable.	misc	none
great food and the prices are very reasonable.	ambience	none
wine list is not huge but def well selected.	service	none
wine list is not huge but def well selected.	misc	none
wine list is not huge but def well selected.	price	none
wine list is not huge but def well selected.	ambience	none
a cool bar with great food, and tons of excellent beer.	service	none
a cool bar with great food, and tons of excellent beer.	misc	none
a cool bar with great food, and tons of excellent beer.	price	none
be sure to try the seasonal, and always delicious, specials.	service	none
be sure to try the seasonal, and always delicious, specials.	misc	none
be sure to try the seasonal, and always delicious, specials.	price	none
be sure to try the seasonal, and always delicious, specials.	ambience	none
the ambience is authentic and relaxing and we have always received attentive and prompt service.	food	none
the ambience is authentic and relaxing and we have always received attentive and prompt service.	misc	none
the ambience is authentic and relaxing and we have always received attentive and prompt service.	price	none
fresh, authentic, french cuisine in substantial portions.	service	none
fresh, authentic, french cuisine in substantial portions.	misc	none
fresh, authentic, french cuisine in substantial portions.	price	none
fresh, authentic, french cuisine in substantial portions.	ambience	none
drinks got screwed up, she acted put upon.	food	none
drinks got screwed up, she acted put upon.	misc	none
drinks got screwed up, she acted put upon.	price	none
drinks got screwed up, she acted put upon.	ambience	none
the one vegetarian entree (abby's treasure) was actually quite a surprise - it was delicious and had winter melon covering an assortment of fresh mushrooms and vegetables.	service	none
the one vegetarian entree (abby's treasure) was actually quite a surprise - it was delicious and had winter melon covering an assortment of fresh mushrooms and vegetables.	misc	none
the one vegetarian entree (abby's treasure) was actually quite a surprise - it was delicious and had winter melon covering an assortment of fresh mushrooms and vegetables.	price	none
the one vegetarian entree (abby's treasure) was actually quite a surprise - it was delicious and had winter melon covering an assortment of fresh mushrooms and vegetables.	ambience	none
at 5 dumplings for $1, you just cannot go wrong.	service	none
at 5 dumplings for $1, you just cannot go wrong.	food	none
at 5 dumplings for $1, you just cannot go wrong.	misc	none
at 5 dumplings for $1, you just cannot go wrong.	ambience	none
but the pizza is way to expensive.	service	none
but the pizza is way to expensive.	food	none
but the pizza is way to expensive.	misc	none
but the pizza is way to expensive.	ambience	none
and the staff is also young, energetic and hot!	food	none
and the staff is also young, energetic and hot!	misc	none
and the staff is also young, energetic and hot!	price	none
and the staff is also young, energetic and hot!	ambience	none
even better, they know how to cook french classics like steak au poivre and onglet without burning it to death or overcooking it.	service	none
even better, they know how to cook french classics like steak au poivre and onglet without burning it to death or overcooking it.	misc	none
even better, they know how to cook french classics like steak au poivre and onglet without burning it to death or overcooking it.	price	none
even better, they know how to cook french classics like steak au poivre and onglet without burning it to death or overcooking it.	ambience	none
service was decent, but not as smooth as i would expect from a place with these prices and reputation.	food	none
service was decent, but not as smooth as i would expect from a place with these prices and reputation.	misc	none
service was decent, but not as smooth as i would expect from a place with these prices and reputation.	price	none
service was decent, but not as smooth as i would expect from a place with these prices and reputation.	ambience	none
we had a wonderful meal at naples 45 a month ago on a visit to nyc.	service	none
we had a wonderful meal at naples 45 a month ago on a visit to nyc.	misc	none
